timestamp,cycle,SENSOR1,SENSOR2,SENSOR3,ACTUATOR,S1_status,S2_status,S3_status,S1_consecutive,S2_consecutive,S3_consecutive,valve_exp,valve_act,valve_ok,reason,cascade,notes
2026-05-19 02:43:46.473745,233,3.02106,2.45,0.47639,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:43:47.476045,234,2.97569,2.45,0.56713,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:43:48.493815,235,2.94167,2.45,0.63519,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:43:49.495296,236,2.8963,2.45,0.72593,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:43:50.496145,237,2.85093,2.45,0.81667,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:43:51.497632,238,2.80556,2.45,0.90741,1,NORMAL,NORMAL,NORMAL,0,0,1,0,1,NO,bottle full,NO,
2026-05-19 02:43:52.498293,239,2.77153,2.45,0.90741,1,NORMAL,NORMAL,NORMAL,0,0,2,0,1,NO,bottle full,NO,
2026-05-19 02:43:53.500895,240,2.76019,0.0,0.90741,0,NORMAL,NORMAL,NORMAL,0,0,3,0,0,YES,bottle full,NO,SENSOR2-FL sudden jump: 2.45
2026-05-19 02:43:54.503167,241,2.76019,0.0,0.0,0,NORMAL,NORMAL,NORMAL,0,0,0,1,0,NO,fill bottle,NO,SENSOR3-LL-bottle sudden jump: 0.9074
2026-05-19 02:43:55.504678,242,2.76019,0.0,0.0,0,NORMAL,NORMAL,NORMAL,0,0,0,1,0,NO,fill bottle,NO,
2026-05-19 02:43:56.505686,243,2.74884,2.45,0.02269,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,SENSOR2-FL sudden jump: 2.45
2026-05-19 02:43:57.506411,244,2.70347,2.45,0.11343,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:43:58.520130,245,2.6581,2.45,0.20417,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:43:59.526221,246,2.62407,2.45,0.27222,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:00.527907,247,2.5787,2.45,0.36296,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:01.532450,248,2.53333,2.45,0.4537,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:02.533974,249,2.48796,2.45,0.54444,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:03.536191,250,2.44259,2.45,0.6125,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:05.114972,251,2.40856,2.45,0.70324,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:06.118402,252,2.36319,2.45,0.79398,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:07.119204,253,2.31782,2.45,0.88472,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:08.119988,254,2.27245,2.45,0.90741,1,NORMAL,NORMAL,NORMAL,0,0,1,0,1,NO,bottle full,NO,
2026-05-19 02:44:09.155447,255,2.26111,0.0,0.90741,0,NORMAL,NORMAL,NORMAL,0,0,2,0,0,YES,bottle full,NO,SENSOR2-FL sudden jump: 2.45
2026-05-19 02:44:10.157495,256,2.26111,0.0,0.0,0,NORMAL,NORMAL,NORMAL,0,0,0,1,0,NO,fill bottle,NO,SENSOR3-LL-bottle sudden jump: 0.9074
2026-05-19 02:44:11.159431,257,2.21574,2.45,0.09074,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,SENSOR2-FL sudden jump: 2.45
2026-05-19 02:44:12.161089,258,2.17037,2.45,0.18148,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:13.161934,259,2.13634,2.45,0.27222,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:14.175940,260,2.09097,2.45,0.34028,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:15.178085,261,2.0456,2.45,0.43102,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:16.179943,262,2.00023,2.45,0.52176,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:17.185614,263,1.95486,2.45,0.6125,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:18.186968,264,1.90949,2.45,0.70324,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:19.204923,265,1.87546,2.45,0.79398,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:20.205984,266,1.83009,2.45,0.88472,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:21.207940,267,1.78472,2.45,0.90741,1,NORMAL,NORMAL,NORMAL,0,0,1,0,1,NO,bottle full,NO,
2026-05-19 02:44:22.210202,268,1.75069,0.0,0.90741,0,NORMAL,NORMAL,NORMAL,0,0,2,0,0,YES,bottle full,NO,SENSOR2-FL sudden jump: 2.45
2026-05-19 02:44:23.214036,269,1.75069,0.0,0.0,0,NORMAL,NORMAL,NORMAL,0,0,0,1,0,NO,fill bottle,NO,SENSOR3-LL-bottle sudden jump: 0.9074
2026-05-19 02:44:24.216554,270,1.72801,2.45,0.04537,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,SENSOR2-FL sudden jump: 2.45
2026-05-19 02:44:25.217983,271,1.68264,2.45,0.13611,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:26.222365,272,1.63727,2.45,0.22685,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:27.224142,273,1.5919,2.45,0.31759,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:28.225726,274,1.54653,2.45,0.38565,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:29.234087,275,1.5125,2.45,0.47639,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:30.235145,276,1.46713,2.45,0.56713,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:31.235451,277,1.42176,2.45,0.65787,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:32.237830,278,1.38773,2.45,0.72593,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:33.246376,279,1.34236,2.45,0.81667,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:34.250363,280,1.29699,2.45,0.90741,1,NORMAL,NORMAL,NORMAL,0,0,1,0,1,NO,bottle full,NO,
2026-05-19 02:44:35.250974,281,1.25162,2.45,0.90741,1,NORMAL,NORMAL,NORMAL,0,0,2,0,1,NO,bottle full,NO,
2026-05-19 02:44:36.252002,282,1.25162,0.0,0.90741,0,NORMAL,NORMAL,NORMAL,0,0,3,0,0,YES,bottle full,NO,SENSOR2-FL sudden jump: 2.45
2026-05-19 02:44:37.254150,283,1.25162,0.0,0.0,0,NORMAL,NORMAL,NORMAL,0,0,0,1,0,NO,fill bottle,NO,SENSOR3-LL-bottle sudden jump: 0.9074
2026-05-19 02:44:38.825699,284,1.25162,0.0,0.0,0,NORMAL,NORMAL,NORMAL,0,0,0,1,0,NO,fill bottle,NO,
2026-05-19 02:44:39.826790,285,1.21759,2.45,0.04537,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,SENSOR2-FL sudden jump: 2.45
2026-05-19 02:44:40.828006,286,1.17222,2.45,0.13611,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:41.829771,287,1.13819,2.45,0.22685,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:42.830829,288,1.09282,2.45,0.31759,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:43.831793,289,1.04745,2.45,0.40833,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:44.843759,290,1.00208,2.45,0.49907,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:45.853736,291,0.95671,2.45,0.58981,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:46.858969,292,0.92269,2.45,0.65787,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:47.867733,293,0.87731,2.45,0.74861,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
2026-05-19 02:44:48.868694,294,0.83194,2.45,0.83935,1,NORMAL,NORMAL,NORMAL,0,0,0,1,1,YES,fill bottle,NO,
