timestamp,cycle,real_value,fake_value,direction,difference
2026-05-19 02:41:10.428458,110,2.70347222222221,5.259,DOWN,2.55553
2026-05-19 02:41:11.439091,111,2.65810185185184,5.2039,DOWN,2.5458
2026-05-19 02:41:12.444613,112,2.61273148148146,5.1488,DOWN,2.53607
2026-05-19 02:41:13.449851,113,2.56736111111109,5.0937,DOWN,2.52634
2026-05-19 02:41:14.463091,114,2.52199074074072,5.0386,DOWN,2.51661
2026-05-19 02:41:15.468360,115,2.47662037037035,4.9835,DOWN,2.50688
2026-05-19 02:41:16.474117,116,2.44259259259257,4.9284,DOWN,2.48581
2026-05-19 02:41:17.480310,117,2.3972222222222,4.8733,DOWN,2.47608
2026-05-19 02:41:18.494555,118,2.35185185185183,4.8182,DOWN,2.46635
2026-05-19 02:41:20.069909,119,2.30648148148146,4.7631,DOWN,2.45662
2026-05-19 02:41:21.074988,120,2.26111111111109,4.708,DOWN,2.44689
2026-05-19 02:41:22.080899,121,2.2497685185185,4.6529,DOWN,2.40313
2026-05-19 02:41:23.086541,122,2.2497685185185,4.5978,DOWN,2.34803
2026-05-19 02:41:24.092327,123,2.2497685185185,4.5427,DOWN,2.29293
2026-05-19 02:41:25.111117,124,2.22708333333331,4.4876,DOWN,2.26052
2026-05-19 02:41:26.119197,125,2.18171296296294,4.4325,DOWN,2.25079
2026-05-19 02:41:27.127634,126,2.14768518518516,4.3774,DOWN,2.22971
2026-05-19 02:41:28.137423,127,2.10231481481479,4.3223,DOWN,2.21999
2026-05-19 02:41:29.147901,128,2.05694444444442,4.2672,DOWN,2.21026
2026-05-19 02:41:30.159373,129,2.01157407407405,4.2121,DOWN,2.20053
2026-05-19 02:41:31.164995,130,1.96620370370368,4.157,DOWN,2.1908
2026-05-19 02:41:32.172103,131,1.92083333333331,4.1019,DOWN,2.18107
2026-05-19 02:41:33.185227,132,1.87546296296294,4.0468,DOWN,2.17134
2026-05-19 02:41:34.196143,133,1.84143518518516,3.9917,DOWN,2.15026
2026-05-19 02:41:35.203473,134,1.79606481481479,3.9366,DOWN,2.14054
2026-05-19 02:41:36.219227,135,1.75069444444442,3.8815,DOWN,2.13081
2026-05-19 02:41:37.224447,136,1.75069444444442,3.8264,DOWN,2.07571
2026-05-19 02:41:38.231832,137,1.75069444444442,3.7713,DOWN,2.02061
2026-05-19 02:41:39.239945,138,1.75069444444442,3.7162,DOWN,1.96551
2026-05-19 02:41:40.247206,139,1.73935185185182,3.6611,DOWN,1.92175
2026-05-19 02:41:41.252790,140,1.69398148148145,3.606,DOWN,1.91202
2026-05-19 02:41:42.258660,141,1.64861111111108,3.5509,DOWN,1.90229
2026-05-19 02:41:43.264815,142,1.60324074074071,3.4958,DOWN,1.89256
2026-05-19 02:41:44.279313,143,1.55787037037034,3.4407,DOWN,1.88283
2026-05-19 02:41:45.290584,144,1.51249999999997,3.3856,DOWN,1.8731
2026-05-19 02:41:46.295649,145,1.4671296296296,3.3305,DOWN,1.86337
2026-05-19 02:41:47.299780,146,1.43310185185182,3.2754,DOWN,1.8423
2026-05-19 02:41:48.304336,147,1.38773148148145,3.2203,DOWN,1.83257
2026-05-19 02:41:49.309178,148,1.34236111111108,3.1652,DOWN,1.82284
2026-05-19 02:41:50.314631,149,1.29699074074071,3.1101,DOWN,1.81311
2026-05-19 02:41:51.320678,150,1.25162037037034,3.055,DOWN,1.80338
2026-05-19 02:41:52.891645,151,1.25162037037034,2.9999,DOWN,1.74828
2026-05-19 02:41:53.917458,152,1.25162037037034,2.9448,DOWN,1.69318
2026-05-19 02:41:54.926188,153,1.25162037037034,2.8897,DOWN,1.63808
2026-05-19 02:41:55.931234,154,1.22893518518515,2.8346,DOWN,1.60566
2026-05-19 02:41:56.935562,155,1.18356481481478,2.7795,DOWN,1.59594
2026-05-19 02:41:57.939897,156,1.13819444444441,2.7244,DOWN,1.58621
2026-05-19 02:41:58.945991,157,1.09282407407404,2.6693,DOWN,1.57648
2026-05-19 02:41:59.950330,158,1.04745370370367,2.6142,DOWN,1.56675
2026-05-19 02:42:00.965997,159,1.01342592592589,2.5591,DOWN,1.54567
2026-05-19 02:42:01.971330,160,0.968055555555519,2.504,DOWN,1.53594
2026-05-19 02:42:02.976288,161,0.922685185185148,2.4489,DOWN,1.52621
2026-05-19 02:42:03.986770,162,0.877314814814778,2.3938,DOWN,1.51649
2026-05-19 02:42:04.995690,163,0.831944444444408,2.3387,DOWN,1.50676
2026-05-19 02:42:06.004668,164,0.786574074074037,2.2836,DOWN,1.49703
2026-05-19 02:42:07.010871,165,0.75254629629626,2.2285,DOWN,1.47595
2026-05-19 02:42:08.024867,166,0.741203703703667,2.1734,DOWN,1.4322
2026-05-19 02:42:09.029574,167,0.729861111111074,2.1183,DOWN,1.38844
2026-05-19 02:42:10.036155,168,0.684490740740704,2.0632,DOWN,1.37871
2026-05-19 02:42:11.043242,169,0.639120370370334,2.0081,DOWN,1.36898
2026-05-19 02:42:12.048657,170,0.593749999999963,1.953,DOWN,1.35925
2026-05-19 02:42:13.053499,171,0.559722222222185,1.8979,DOWN,1.33818
2026-05-19 02:42:14.059142,172,0.514351851851815,1.8428,DOWN,1.32845
2026-05-19 02:42:15.064338,173,0.468981481481445,1.7877,DOWN,1.31872
2026-05-19 02:42:16.071955,174,0.423611111111074,1.7326,DOWN,1.30899
2026-05-19 02:42:17.077032,175,0.378240740740704,1.6775,DOWN,1.29926
2026-05-19 02:42:18.091468,176,0.332870370370334,1.6224,DOWN,1.28953
2026-05-19 02:42:19.117035,177,0.298842592592556,1.5673,DOWN,1.26846
2026-05-19 02:42:20.122181,178,1.5673,1.5122,DOWN,-0.0551
2026-05-19 02:42:21.127939,179,1.5122,1.4571,DOWN,-0.0551
2026-05-19 02:42:22.133026,180,5.8,1.402,DOWN,-4.398
2026-05-19 02:42:23.138864,181,5.8,1.3469,DOWN,-4.4531
2026-05-19 02:42:24.144894,182,5.78865740740741,1.2918,DOWN,-4.49686
2026-05-19 02:42:25.151612,183,5.74328703703704,1.2367,DOWN,-4.50659
2026-05-19 02:42:26.736527,184,5.70925925925926,1.1816,DOWN,-4.52766
2026-05-19 02:42:27.747106,185,5.66388888888889,1.1265,DOWN,-4.53739
2026-05-19 02:42:28.758497,186,5.61851851851852,1.0714,DOWN,-4.54712
2026-05-19 02:42:29.764159,187,5.57314814814816,1.0163,DOWN,-4.55685
2026-05-19 02:42:30.769401,188,5.52777777777779,0.9612,DOWN,-4.56658
2026-05-19 02:42:31.776886,189,5.48240740740742,0.9061,DOWN,-4.57631
2026-05-19 02:42:32.787262,190,5.44837962962964,0.851,DOWN,-4.59738
2026-05-19 02:42:33.794923,191,5.40300925925927,0.7959,DOWN,-4.60711
2026-05-19 02:42:34.814354,192,5.35763888888891,0.7408,DOWN,-4.61684
2026-05-19 02:42:35.819165,193,5.31226851851854,0.6857,DOWN,-4.62657
2026-05-19 02:42:36.825088,194,5.30092592592594,0.6306,DOWN,-4.67033
2026-05-19 02:42:37.829787,195,5.30092592592594,0.5755,DOWN,-4.72543
2026-05-19 02:42:38.839105,196,5.30092592592594,0.5204,DOWN,-4.78053
2026-05-19 02:42:39.854561,197,5.28958333333335,0.4653,DOWN,-4.82428
2026-05-19 02:42:40.860613,198,5.24421296296298,0.4102,DOWN,-4.83401
2026-05-19 02:42:41.870479,199,5.19884259259261,0.3551,DOWN,-4.84374
2026-05-19 02:42:42.874841,200,5.15347222222224,5.81,DOWN,0.65653
2026-05-19 02:42:43.881105,201,5.10810185185187,5.7549,DOWN,0.6468
2026-05-19 02:42:44.887163,202,5.0627314814815,5.6998,DOWN,0.63707
2026-05-19 02:42:45.894325,203,5.02870370370372,5.6447,DOWN,0.616
2026-05-19 02:42:46.899792,204,4.98333333333335,5.5896,DOWN,0.60627
2026-05-19 02:42:47.904560,205,4.93796296296298,5.5345,DOWN,0.59654
2026-05-19 02:42:48.910460,206,4.8925925925926,5.4794,DOWN,0.58681
2026-05-19 02:42:49.915931,207,4.84722222222223,5.4243,DOWN,0.57708
2026-05-19 02:42:50.921161,208,4.80185185185186,5.3692,DOWN,0.56735
2026-05-19 02:42:51.925998,209,4.79050925925927,5.3141,DOWN,0.52359
2026-05-19 02:42:52.940948,210,4.79050925925927,5.259,DOWN,0.46849
2026-05-19 02:42:53.947143,211,4.79050925925927,5.2039,DOWN,0.41339
2026-05-19 02:42:54.953810,212,4.76782407407408,5.1488,DOWN,0.38098
2026-05-19 02:42:55.960570,213,4.72245370370371,5.0937,DOWN,0.37125
2026-05-19 02:42:56.970127,214,4.68842592592594,5.0386,DOWN,0.35017
2026-05-19 02:42:57.975508,215,4.64305555555556,4.9835,DOWN,0.34044
2026-05-19 02:42:59.546749,216,4.59768518518519,4.9284,DOWN,0.33071
2026-05-19 02:43:00.808629,217,4.55231481481482,4.8733,DOWN,0.32099
2026-05-19 02:43:01.814274,218,4.50694444444445,4.8182,DOWN,0.31126
2026-05-19 02:43:02.837334,219,4.46157407407408,4.7631,DOWN,0.30153
2026-05-19 02:43:03.841948,220,4.41620370370371,4.708,DOWN,0.2918
2026-05-19 02:43:04.848959,221,4.37083333333334,4.6529,DOWN,0.28207
2026-05-19 02:43:05.855038,222,4.32546296296297,4.5978,DOWN,0.27234
2026-05-19 02:43:06.861205,223,4.2800925925926,4.5427,DOWN,0.26261
2026-05-19 02:43:07.878340,224,4.2800925925926,4.4876,DOWN,0.20751
2026-05-19 02:43:08.887533,225,4.2800925925926,4.4325,DOWN,0.15241
2026-05-19 02:43:09.893753,226,4.2800925925926,4.3774,DOWN,0.09731
2026-05-19 02:43:10.898456,227,4.24606481481482,4.3223,DOWN,0.07624
2026-05-19 02:43:11.904220,228,4.20069444444445,4.2672,DOWN,0.06651
2026-05-19 02:43:12.918999,229,4.15532407407408,4.2121,DOWN,0.05678
2026-05-19 02:43:13.929255,230,4.1212962962963,4.157,DOWN,0.0357
2026-05-19 02:43:14.937776,231,4.07592592592593,4.1019,DOWN,0.02597
2026-05-19 02:43:15.943035,232,4.03055555555556,4.0468,DOWN,0.01624
2026-05-19 02:43:16.956493,233,3.98518518518519,3.9917,DOWN,0.00651
2026-05-19 02:43:17.964195,234,3.93981481481481,3.9366,DOWN,-0.00321
2026-05-19 02:43:18.971070,235,3.89444444444444,3.8815,DOWN,-0.01294
2026-05-19 02:43:19.977814,236,3.86041666666667,3.8264,DOWN,-0.03402
2026-05-19 02:43:20.985530,237,3.81504629629629,3.7713,DOWN,-0.04375
2026-05-19 02:43:21.994112,238,3.76967592592592,3.7162,DOWN,-0.05348
2026-05-19 02:43:23.012728,239,3.75833333333333,3.6611,DOWN,-0.09723
2026-05-19 02:43:24.018343,240,3.75833333333333,3.606,DOWN,-0.15233
2026-05-19 02:43:25.023587,241,3.75833333333333,3.5509,DOWN,-0.20743
2026-05-19 02:43:26.047550,242,3.73564814814815,3.4958,DOWN,-0.23985
2026-05-19 02:43:27.064487,243,3.70162037037037,3.4407,DOWN,-0.26092
2026-05-19 02:43:28.070213,244,3.65625,3.3856,DOWN,-0.27065
2026-05-19 02:43:29.075586,245,3.61087962962963,3.3305,DOWN,-0.28038
2026-05-19 02:43:30.081569,246,3.56550925925925,3.2754,DOWN,-0.29011
2026-05-19 02:43:31.089637,247,3.52013888888888,3.2203,DOWN,-0.29984
2026-05-19 02:43:32.684059,248,3.48611111111111,3.1652,DOWN,-0.32091
2026-05-19 02:43:33.699589,249,3.44074074074073,3.1101,DOWN,-0.33064
2026-05-19 02:43:34.717854,250,3.39537037037036,3.055,DOWN,-0.34037
2026-05-19 02:43:35.729522,251,3.34999999999999,2.9999,DOWN,-0.3501
2026-05-19 02:43:36.736354,252,3.30462962962962,2.9448,DOWN,-0.35983
2026-05-19 02:43:37.743817,253,3.25925925925925,2.8897,DOWN,-0.36956
2026-05-19 02:43:38.756255,254,3.25925925925925,2.8346,DOWN,-0.42466
2026-05-19 02:43:39.761355,255,3.25925925925925,2.7795,DOWN,-0.47976
2026-05-19 02:43:40.768474,256,3.25925925925925,2.7244,DOWN,-0.53486
2026-05-19 02:43:41.774186,257,3.22523148148147,2.6693,DOWN,-0.55593
2026-05-19 02:43:42.782782,258,3.1798611111111,2.6142,DOWN,-0.56566
2026-05-19 02:43:43.806587,259,3.13449074074073,2.5591,DOWN,-0.57539
2026-05-19 02:43:44.817402,260,3.10046296296295,2.504,DOWN,-0.59646
2026-05-19 02:43:45.827422,261,3.05509259259258,2.4489,DOWN,-0.60619
2026-05-19 02:43:46.837996,262,3.00972222222221,2.3938,DOWN,-0.61592
2026-05-19 02:43:47.845060,263,2.96435185185184,2.3387,DOWN,-0.62565
2026-05-19 02:43:48.855788,264,2.91898148148147,2.2836,DOWN,-0.63538
2026-05-19 02:43:49.862680,265,2.8736111111111,2.2285,DOWN,-0.64511
2026-05-19 02:43:50.868294,266,2.83958333333332,2.1734,DOWN,-0.66618
2026-05-19 02:43:51.882707,267,2.79421296296295,2.1183,DOWN,-0.67591
2026-05-19 02:43:52.886696,268,2.76018518518517,2.0632,DOWN,-0.69699
2026-05-19 02:43:53.893280,269,2.76018518518517,2.0081,DOWN,-0.75209
2026-05-19 02:43:54.903928,270,2.76018518518517,1.953,DOWN,-0.80719
2026-05-19 02:43:55.915596,271,2.76018518518517,1.8979,DOWN,-0.86229
2026-05-19 02:43:56.922406,272,2.72615740740739,1.8428,DOWN,-0.88336
2026-05-19 02:43:57.932172,273,2.69212962962961,1.7877,DOWN,-0.90443
2026-05-19 02:43:58.937880,274,2.64675925925924,1.7326,DOWN,-0.91416
2026-05-19 02:43:59.944558,275,2.60138888888887,1.6775,DOWN,-0.92389
2026-05-19 02:44:00.951651,276,2.5560185185185,1.6224,DOWN,-0.93362
2026-05-19 02:44:01.961252,277,2.51064814814813,1.5673,DOWN,-0.94335
2026-05-19 02:44:02.971961,278,2.47662037037035,1.5122,DOWN,-0.96442
2026-05-19 02:44:03.978668,279,2.43124999999998,1.4571,DOWN,-0.97415
2026-05-19 02:44:05.556594,280,2.38587962962961,1.402,DOWN,-0.98388
2026-05-19 02:44:06.565929,281,2.34050925925924,1.3469,DOWN,-0.99361
2026-05-19 02:44:07.570715,282,2.29513888888887,1.2918,DOWN,-1.00334
2026-05-19 02:44:08.577244,283,2.26111111111109,1.2367,DOWN,-1.02441
2026-05-19 02:44:09.582407,284,2.26111111111109,1.1816,DOWN,-1.07951
2026-05-19 02:44:10.587783,285,2.2384259259259,1.1265,DOWN,-1.11193
2026-05-19 02:44:11.602019,286,2.20439814814813,1.0714,DOWN,-1.133
2026-05-19 02:44:12.608019,287,2.15902777777776,1.0163,DOWN,-1.14273
2026-05-19 02:44:13.615992,288,2.11365740740738,0.9612,DOWN,-1.15246
2026-05-19 02:44:14.621611,289,2.06828703703701,0.9061,DOWN,-1.16219
2026-05-19 02:44:15.627869,290,2.02291666666664,0.851,DOWN,-1.17192
2026-05-19 02:44:16.632440,291,1.97754629629627,0.7959,DOWN,-1.18165
2026-05-19 02:44:17.638144,292,1.94351851851849,0.7408,DOWN,-1.20272
2026-05-19 02:44:18.643375,293,1.89814814814812,0.6857,DOWN,-1.21245
